tail_number,date,aircraft,origin_code,origin,destination_code,destination,departure,arrival,duration,distance_mi,Owner,origin_Latitude,origin_Longitude,destination_Latitude,destination_Longitude,airport_origin,city_origin,origin_state,country_origin,airport_destination,city_destination,destination_state,country_destination,departure_shift,arrival_shift,day_name,weekends
N291HC,2021-02-20,A109,KSLC,Salt Lake City Intl (KSLC),KHIF,"Ogden, UT",10:39AM MST,10:52AM MST,13.0,27.25784061687127,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,41.18302,-111.95489,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Saturday,1
N291HC,2021-02-19,A109,KHIF,"Ogden, UT",KSLC,Salt Lake City Intl (KSLC),09:36PM MST,09:55PM MST,18.0,27.25774798232181,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18302,-111.95493,40.78839874267578,-111.97799682617188,Hill Air Force Base,Ogden,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,night,night,Friday,0
N291HC,2021-02-17,A109,KSLC,Salt Lake City Intl (KSLC),KHIF,"Ogden, UT",02:49PM MST,03:03PM MST,14.0,27.248670192407783,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,41.18289,-111.95498,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Wednesday,0
N291HC,2021-02-15,A109,KHIF,"Ogden, UT",KSLC,Salt Lake City Intl (KSLC),05:50AM MST,06:05AM MST,14.0,27.25459843702617,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18298,-111.9551,40.78839874267578,-111.97799682617188,Hill Air Force Base,Ogden,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,night,night,Monday,0
N291HC,2021-02-14,A109,KSLC,"Salt Lake City, UT",KHIF,"Ogden, UT",01:47PM MST,02:02PM MST,15.0,35.02477265519729,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.67744,-111.89569,41.18302,-111.95489,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Sunday,1
N291HC,2021-02-14,A109,KHIF,"Ogden, UT",1UT9,"Salt Lake City, UT",12:01PM MST,12:20PM MST,19.0,36.23791350052072,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18304000000001,-111.95487,40.66022,-111.88971,Hill Air Force Base,Ogden,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,day,Sunday,1
N291HC,2021-02-12,A109,KHIF,"Ogden, UT",2UT3,"Brigham City, UT",11:28PM MST,11:36PM MST,8.0,21.524527906025,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18304000000001,-111.95489,41.48127,-112.07608,Hill Air Force Base,Ogden,UT,US,Fort Ranch Airport,Brigham City,UT,US,night,night,Friday,0
N291HC,2021-02-11,A109,KHIF,"Ogden, UT",KOGD,Ogden-Hinckley (KOGD),07:43PM MST,07:48PM MST,4.0,3.0981008578618585,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18294,-111.9551,41.195899963379,-112.0120010376,Hill Air Force Base,Ogden,UT,US,Ogden Hinckley Airport,Ogden,UT,US,night,night,Thursday,0
N291HC,2021-02-10,A109,KSLC,"Salt Lake City, UT",KHIF,"Ogden, UT",06:26AM MST,06:56AM MST,29.0,27.93171782852437,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.77895,-111.92335,41.18302,-111.95487,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,night,night,Wednesday,0
N291HC,2021-02-10,A109,KHIF,"Ogden, UT",KSLC,Salt Lake City Intl (KSLC),02:27AM MST,02:44AM MST,17.0,27.22755087035441,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18242,-111.95053,40.78839874267578,-111.97799682617188,Hill Air Force Base,Ogden,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,night,night,Wednesday,0
N291HC,2021-02-09,A109,KSLC,"Salt Lake City, UT",KHIF,"Ogden, UT",10:30AM MST,10:46AM MST,15.0,35.266585567938634,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.67393,-111.89557,41.18302,-111.95489,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Tuesday,0
N291HC,2021-02-09,A109,KHIF,"Ogden, UT",1UT9,"Salt Lake City, UT",08:04AM MST,09:08AM MST,63.0,47.94572381709535,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.34823,-112.01752,40.66021,-111.88963,Hill Air Force Base,Ogden,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,day,Tuesday,0
N291HC,2021-02-08,A109,KBTF,"Bountiful, UT",KHIF,"Ogden, UT",04:59PM MST,06:23PM MST,84.0,21.61855709826729,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.89217,-111.80064,41.18287,-111.95489,Skypark Airport,Bountiful,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Monday,0
N291HC,2021-02-08,A109,KSLC,Salt Lake City Intl (KSLC),KHIF,"Ogden, UT",04:08AM MST,04:21AM MST,13.0,27.25891894887205,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,41.18304000000001,-111.95502,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,night,night,Monday,0
N291HC,2021-02-07,A109,KHIF,"Ogden, UT",1UT9,"Salt Lake City, UT",10:20PM MST,10:35PM MST,15.0,29.973581020645327,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18324000000001,-111.95485,40.75019,-111.91027,Hill Air Force Base,Ogden,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,night,night,Sunday,1
N291HC,2021-02-07,A109,KSLC,"Salt Lake City, UT",KHIF,"Ogden, UT",10:20AM MST,10:36AM MST,15.0,35.296113391807644,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.67357,-111.8945,41.18302,-111.95485,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Sunday,1
N291HC,2021-02-07,A109,KBTF,"Bountiful, UT",1UT9,"Salt Lake City, UT",08:46AM MST,08:55AM MST,8.0,15.705163509267711,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.88014,-111.81263,40.66021,-111.8897,Skypark Airport,Bountiful,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,day,Sunday,1
N291HC,2021-02-06,A109,KSLC,"Salt Lake City, UT",KHIF,"Ogden, UT",04:30PM MST,04:47PM MST,16.0,36.37789221442822,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.65756,-111.8988,41.18302,-111.95489,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Saturday,1
N291HC,2021-02-06,A109,K36U,"Heber, UT",1UT9,"Salt Lake City, UT",02:42PM MST,04:09PM MST,87.0,13.224033943401391,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.67935,-111.63932,40.66021,-111.88976,Heber Valley Airport,Heber,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,day,Saturday,1
N291HC,2021-02-06,A109,KSLC,Salt Lake City Intl (KSLC),K36U,"Heber, UT",12:47PM MST,01:29PM MST,42.0,19.29962586657697,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,40.67995,-111.63907,Salt Lake City International Airport,Salt Lake City,UT,US,Heber Valley Airport,Heber,UT,US,day,day,Saturday,1
N291HC,2021-02-06,A109,KHIF,"Ogden, UT",KSLC,Salt Lake City Intl (KSLC),08:48AM MST,09:03AM MST,15.0,27.25744802631449,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18302,-111.95506,40.78839874267578,-111.97799682617188,Hill Air Force Base,Ogden,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Saturday,1
N291HC,2021-02-06,A109,KHIF,"Ogden, UT",2UT3,"Brigham City, UT",04:32AM MST,04:41AM MST,8.0,18.1927564366084,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18302,-111.95491,41.43705,-112.04839,Hill Air Force Base,Ogden,UT,US,Fort Ranch Airport,Brigham City,UT,US,night,night,Saturday,1
N291HC,2021-02-06,A109,KSLC,Salt Lake City Intl (KSLC),KHIF,"Ogden, UT",12:38AM MST,12:53AM MST,14.0,27.256461823694124,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,41.183,-111.95489,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,night,night,Saturday,1
N291HC,2021-02-05,A109,KSLC,"Salt Lake City, UT",KSLC,Salt Lake City Intl (KSLC),09:03AM MST,09:14AM MST,11.0,3.0392925410531495,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.77244,-111.92399,40.78839874267578,-111.97799682617188,Salt Lake City International Airport,Salt Lake City,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Friday,0
N291HC,2021-02-05,A109,KBTF,"Bountiful, UT",KSLC,Salt Lake City Intl (KSLC),01:00AM MST,02:50AM MST,109.0,7.22756102471258,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.76702,-111.84311,40.78839874267578,-111.97799682617188,Skypark Airport,Bountiful,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,night,night,Friday,0
N291HC,2021-02-03,A109,KSLC,Salt Lake City Intl (KSLC),KHIF,"Ogden, UT",04:57PM MST,05:15PM MST,17.0,27.25779427957366,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,41.18302,-111.95491,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Wednesday,0
N291HC,2021-01-22,A109,KHIF,"Ogden, UT",KSLC,Salt Lake City Intl (KSLC),05:50PM MST,06:09PM MST,19.0,27.254782523465128,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18298,-111.95502,40.78839874267578,-111.97799682617188,Hill Air Force Base,Ogden,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Friday,0
N291HC,2021-01-22,A109,KBMC,"Brigham City, UT",KHIF,"Ogden, UT",11:57AM MST,01:45PM MST,107.0,24.844097435491165,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.5166,-112.1346,41.18302,-111.95493,Brigham City Regional Airport,Brigham City,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Friday,0
N291HC,2021-01-22,A109,KHIF,"Ogden, UT",2UT3,"Brigham City, UT",10:42AM MST,10:48AM MST,6.0,16.37928015901615,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18326,-111.95489,41.41174,-112.04012,Hill Air Force Base,Ogden,UT,US,Fort Ranch Airport,Brigham City,UT,US,day,day,Friday,0
N291HC,2021-01-22,A109,KSLC,Salt Lake City Intl (KSLC),KHIF,"Ogden, UT",03:11AM MST,03:23AM MST,12.0,27.25784061687127,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,41.18302,-111.95489,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,night,night,Friday,0
N291HC,2021-01-21,A109,KHIF,"Ogden, UT",KSLC,Salt Lake City Intl (KSLC),09:00PM MST,09:17PM MST,17.0,27.24219363975015,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18279,-111.9548,40.78839874267578,-111.97799682617188,Hill Air Force Base,Ogden,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,night,night,Thursday,0
N291HC,2021-01-21,A109,KBTF,"Bountiful, UT",KHIF,"Ogden, UT",05:11PM MST,06:25PM MST,74.0,19.09771789422938,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.93366,-111.79631,41.18302,-111.95491,Skypark Airport,Bountiful,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Thursday,0
N291HC,2021-01-20,A109,KHIF,"Ogden, UT",KOGD,Ogden-Hinckley (KOGD),11:18AM MST,01:09PM MST,111.0,3.1066030531322526,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18304000000001,-111.95489,41.195899963379,-112.0120010376,Hill Air Force Base,Ogden,UT,US,Ogden Hinckley Airport,Ogden,UT,US,day,day,Wednesday,0
N291HC,2021-01-19,A109,KSLC,Salt Lake City Intl (KSLC),KHIF,"Ogden, UT",01:34PM MST,01:48PM MST,13.0,27.254644398559087,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,41.18298,-111.95508,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Tuesday,0
N291HC,2021-01-18,A109,KHIF,"Ogden, UT",KSLC,Salt Lake City Intl (KSLC),08:22PM MST,09:15PM MST,52.0,36.47865620714726,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.31462,-111.91143999999998,40.78839874267578,-111.97799682617188,Hill Air Force Base,Ogden,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,night,night,Monday,0
N291HC,2021-01-18,A109,KSLC,"Salt Lake City, UT",KHIF,"Ogden, UT",02:07AM MST,02:44AM MST,37.0,32.40663361678647,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.7149,-111.90479,41.18298,-111.95502,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,night,night,Monday,0
N291HC,2021-01-17,A109,KBMC,"Brigham City, UT",1UT9,"Salt Lake City, UT",11:58PM MST,12:50AM MST (+1),51.0,48.62426286875578,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.38313,-112.03378,40.68861,-111.87665,Brigham City Regional Airport,Brigham City,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,night,night,Sunday,1
N291HC,2021-01-17,A109,KSLC,"Salt Lake City, UT",2UT3,"Brigham City, UT",10:24PM MST,10:55PM MST,31.0,48.893058807326184,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.76597,-111.93742,41.46921,-112.05161,Salt Lake City International Airport,Salt Lake City,UT,US,Fort Ranch Airport,Brigham City,UT,US,night,night,Sunday,1
N291HC,2021-01-17,A109,KHIF,"Ogden, UT",KSLC,Salt Lake City Intl (KSLC),08:47PM MST,09:04PM MST,16.0,27.256461823694124,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.183,-111.95489,40.78839874267578,-111.97799682617188,Hill Air Force Base,Ogden,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,night,night,Sunday,1
N291HC,2021-01-17,A109,KSLC,Salt Lake City Intl (KSLC),KHIF,"Ogden, UT",02:45PM MST,03:29PM MST,43.0,27.25784061687127,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,41.18302,-111.95489,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Sunday,1
N291HC,2021-01-17,A109,KHIF,"Ogden, UT",KSLC,Salt Lake City Intl (KSLC),10:47AM MST,11:07AM MST,19.0,27.254874806991378,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18298,-111.95498,40.78839874267578,-111.97799682617188,Hill Air Force Base,Ogden,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Sunday,1
N291HC,2021-01-16,A109,KPVU,"Provo, UT",KLGU,"Logan, UT",04:10PM MST,05:31PM MST,80.0,112.80406571584524,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.36162,-111.59936,41.97406,-111.95485,Provo Municipal Airport,Provo,UT,US,Logan-Cache Airport,Logan,UT,US,day,day,Saturday,1
N291HC,2021-01-16,A109,KHIF,"Ogden, UT",KBTF,"Bountiful, UT",02:53PM MST,03:07PM MST,14.0,32.15590315984791,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18234,-111.95457,40.76612,-111.67809,Hill Air Force Base,Ogden,UT,US,Skypark Airport,Bountiful,UT,US,day,day,Saturday,1
N291HC,2021-01-15,A109,KU77,"Spanish Fork, UT",KHIF,"Ogden, UT",07:12PM MST,10:27PM MST,194.0,77.00386812375704,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.12525,-111.48756000000002,41.18294,-111.95493,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Hill Air Force Base,Ogden,UT,US,night,night,Friday,0
N291HC,2021-01-15,A109,KHIF,"Ogden, UT",1UT9,"Salt Lake City, UT",04:46PM MST,05:12PM MST,25.0,43.61513639206061,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18418,-111.9547,40.56999,-111.75806,Hill Air Force Base,Ogden,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,day,Friday,0
N291HC,2021-01-15,A109,KHIF,"Ogden, UT",KSLC,Salt Lake City Intl (KSLC),02:30AM MST,02:40AM MST,10.0,27.257886994214,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18302,-111.95487,40.78839874267578,-111.97799682617188,Hill Air Force Base,Ogden,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,night,night,Friday,0
N291HC,2021-01-13,A109,KSLC,Salt Lake City Intl (KSLC),KHIF,"Ogden, UT",06:12AM MST,06:24AM MST,12.0,27.25784061687127,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,41.18302,-111.95489,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,night,night,Wednesday,0
N291HC,2021-01-12,A109,KHIF,"Ogden, UT",KSLC,Salt Lake City Intl (KSLC),08:01PM MST,08:18PM MST,17.0,27.327910925863822,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18403,-111.9547,40.78839874267578,-111.97799682617188,Hill Air Force Base,Ogden,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,night,night,Tuesday,0
N291HC,2021-01-12,A109,KSLC,"Salt Lake City, UT",KHIF,"Ogden, UT",01:41AM MST,01:56AM MST,14.0,27.29828193875751,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78827,-111.9212,41.18304000000001,-111.95491,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,night,night,Tuesday,0
N291HC,2021-01-11,A109,KHIF,"Ogden, UT",KSLC,Salt Lake City Intl (KSLC),09:06PM MST,09:22PM MST,15.0,27.47014460748218,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18605,-111.95345,40.78839874267578,-111.97799682617188,Hill Air Force Base,Ogden,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,night,night,Monday,0
N291HC,2021-01-10,A109,UT06,Logan Rgnl Hospital (UT06),UT16,Mc Kay-Dee Hospital Center (UT16),09:03PM MST,12:26AM MST (+1),203.0,193.41538197769503,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",38.966599,-109.720001,41.1828994751,-111.955001831,Rogers Roost Airport,Logan,UT,US,Mc Kay-Dee Hospital Center Heliport,Ogden,UT,US,night,night,Sunday,1
N291HC,2021-01-09,A109,KBTF,"Bountiful, UT",KHIF,"Ogden, UT",10:16PM MST,11:08PM MST,52.0,22.36787795848184,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.87937,-111.80508,41.18302,-111.95487,Skypark Airport,Bountiful,UT,US,Hill Air Force Base,Ogden,UT,US,night,night,Saturday,1
N291HC,2021-01-07,A109,KBTF,"Bountiful, UT",KHIF,"Ogden, UT",08:31PM MST,09:38PM MST,67.0,16.85656075593373,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.9702,-111.79648,41.18304000000001,-111.95489,Skypark Airport,Bountiful,UT,US,Hill Air Force Base,Ogden,UT,US,night,night,Thursday,0
N291HC,2021-01-06,A109,KSLC,Salt Lake City Intl (KSLC),KHIF,"Ogden, UT",01:23PM MST,02:12PM MST,49.0,27.25921941019255,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,41.18304000000001,-111.95489,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Wednesday,0
N291HC,2021-01-06,A109,KHIF,"Ogden, UT",KSLC,Salt Lake City Intl (KSLC),11:20AM MST,11:35AM MST,14.0,27.25921941019255,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18304000000001,-111.95489,40.78839874267578,-111.97799682617188,Hill Air Force Base,Ogden,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Wednesday,0
N291HC,2021-01-05,A109,KHIF,"Ogden, UT",2UT3,"Brigham City, UT",08:22PM MST,08:31PM MST,8.0,20.77863575834666,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18311,-111.95489,41.4698,-112.07697,Hill Air Force Base,Ogden,UT,US,Fort Ranch Airport,Brigham City,UT,US,night,night,Tuesday,0
N291HC,2021-01-05,A109,KSLC,Salt Lake City Intl (KSLC),KHIF,"Ogden, UT",01:31PM MST,01:48PM MST,16.0,27.25779427957366,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,41.18302,-111.95491,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Tuesday,0
N291HC,2021-01-05,A109,KBTF,"Bountiful, UT",KSLC,Salt Lake City Intl (KSLC),11:59AM MST,12:08PM MST,9.0,14.450438264023376,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.98623,-111.8875,40.78839874267578,-111.97799682617188,Skypark Airport,Bountiful,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Tuesday,0
N291HC,2021-01-05,A109,KHIF,"Ogden, UT",KOGD,Ogden-Hinckley (KOGD),10:31AM MST,11:48AM MST,77.0,3.1059990296088595,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18302,-111.95491,41.195899963379,-112.0120010376,Hill Air Force Base,Ogden,UT,US,Ogden Hinckley Airport,Ogden,UT,US,day,day,Tuesday,0
N291HC,2021-01-03,A109,KHIF,"Ogden, UT",2UT3,"Brigham City, UT",03:44PM MST,03:51PM MST,7.0,17.219321239261006,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.183,-111.95489,41.42756,-112.02055,Hill Air Force Base,Ogden,UT,US,Fort Ranch Airport,Brigham City,UT,US,day,day,Sunday,1
N291HC,2021-01-01,A109,KSLC,Salt Lake City Intl (KSLC),KHIF,"Ogden, UT",09:12PM MST,09:28PM MST,15.0,27.257886994214,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,41.18302,-111.95487,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,night,night,Friday,0
N291HC,2021-01-01,A109,KHIF,"Ogden, UT",KSLC,Salt Lake City Intl (KSLC),06:28PM MST,07:42PM MST,73.0,39.68057213821826,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.36124,-112.04417,40.78839874267578,-111.97799682617188,Hill Air Force Base,Ogden,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,night,Friday,0
N291HC,2020-12-30,A109,KBMC,"Brigham City, UT",KHIF,"Ogden, UT",01:53PM MST,02:11PM MST,18.0,20.939931960884,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.48456,-111.99955,41.183,-111.95487,Brigham City Regional Airport,Brigham City,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Wednesday,0
